"Scenario","Region","t","Recycling"
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2023,1.91853279477993
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2024,2.52036554814211
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2025,3.88055250472004
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2026,5.85978093473913
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2027,8.35519644333217
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2028,11.7217624334337
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2029,16.1288721175527
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2030,21.5881268316637
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2031,28.4662125106481
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2032,36.4289821570465
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2033,45.7940285913257
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2034,56.6141698626416
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2035,68.8472000591805
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2036,80.836918547862
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2037,95.1231328241456
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2038,110.510827038357
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2039,126.852314447878
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2040,144.007866611591
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2041,164.37705528174
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2042,185.597276935531
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2043,207.047922274516
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2044,228.486016878609
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2045,249.582108949987
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2046,270.004072906111
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2047,289.476667067361
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2048,307.659677000529
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2049,324.34550271991
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2050,339.382923770827
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2051,352.722028235929
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2052,365.942404222737
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2053,377.795423482979
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2054,388.485068045173
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2055,398.215661989302
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2056,407.164232512469
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2057,415.47961133138
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2058,423.272564711993
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2059,430.627647394419
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2060,437.601356789118
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2061,444.253313328524
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2062,450.615842814055
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2063,456.697388266914
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2064,462.515749685785
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2065,468.088107259704
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2066,473.446914449684
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2067,478.627412900646
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2068,483.690340887695
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2069,488.683967394739
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","China",2070,493.647017258342
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2023,0.00573888722293655
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2024,0.0071228487288736
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2025,0.00851650291009108
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2026,0.0115158915567564
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2027,0.014056864287512
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2028,0.0178862945376201
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2029,0.0232572175902301
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2030,0.0303898421867733
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2031,0.0394996943251007
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2032,0.049729954870962
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2033,0.0625754233535647
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2034,0.0772974974656908
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2035,0.0946903981119062
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2036,0.115095882968345
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2037,0.136544434689984
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2038,0.158598694785923
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2039,0.180570485785323
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2040,0.202352836321709
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2041,0.223521450396718
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2042,0.245037196824942
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2043,0.266686310838762
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2044,0.288611831958057
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2045,0.310388393942428
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2046,0.331742823586941
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2047,0.349664150797098
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2048,0.369326557599795
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2049,0.387462815059588
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2050,0.403885964718223
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2051,0.418521253514384
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2052,0.432106795744832
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2053,0.444083425099002
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2054,0.454593108200132
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2055,0.463804175191719
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2056,0.471780890694642
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2057,0.478675062966218
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2058,0.484621480322922
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2059,0.489806602654987
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2060,0.494336587472262
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2061,0.498323377376114
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2062,0.501875690224052
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2063,0.505167706214235
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2064,0.508268674055917
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2065,0.511268081555249
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2066,0.514196324912384
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2067,0.517107298239605
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2068,0.519998262332706
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2069,0.52290286722371
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","EFTA",2070,0.525821383235782
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2023,0.0475283836325804
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2024,0.158636527538692
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2025,0.326879471263497
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2026,0.660191465371585
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2027,1.13722179970307
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2028,1.83966864481943
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2029,2.95189632869771
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2030,4.60111719770215
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2031,6.61789252844313
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2032,9.09762189241431
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2033,11.8724645570956
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2034,15.102486641549
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2035,19.2274875499986
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2036,24.3948993782279
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2037,30.7580540988904
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2038,38.3973579606018
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2039,47.3074655878835
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2040,57.7163885442259
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2041,69.4361595660557
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2042,81.9213766422904
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2043,94.5535694943096
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2044,106.801712859611
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2045,118.300943554876
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2046,128.693381571691
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2047,138.068206549151
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2048,146.393182235946
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2049,153.78290645496
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2050,160.407601590326
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2051,166.286973002838
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2052,172.398800343576
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2053,178.159463686144
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2054,183.595561119847
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2055,188.679802181199
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2056,193.401228930781
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2057,197.751581336237
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2058,201.738181958015
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2059,205.409513668463
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2060,208.817144011655
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2061,212.022621623533
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2062,215.067825337804
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2063,217.97944014995
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2064,220.762534384688
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2065,223.403282205765
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2066,225.890161930774
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2067,228.220003077069
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2068,230.398416532037
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2069,232.447154922775
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","European Union",2070,234.392401501374
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2023,0.00204989918489578
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2024,0.00548904464406855
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2025,0.00939026802340039
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2026,0.0153219452904875
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2027,0.0245273087295573
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2028,0.0407244980341328
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2029,0.0633666264879831
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2030,0.0936169688435075
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2031,0.135125984244368
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2032,0.181208990162506
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2033,0.239818391042031
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2034,0.313545788545057
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2035,0.404178862858872
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2036,0.512682993585185
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2037,0.636781942514031
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2038,0.777523411765254
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2039,0.933945438022392
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2040,1.10472870820553
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2041,1.28397608063831
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2042,1.47572889006512
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2043,1.6757929680683
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2044,1.88123757364768
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2045,2.08891269683271
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2046,2.29409001812238
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2047,2.49643163323336
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2048,2.69230470519297
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2049,2.87988940202456
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2050,3.0579888428571
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2051,3.23313767190122
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2052,3.43114401151354
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2053,3.61707168876505
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2054,3.79112161689217
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2055,3.95333933785304
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2056,4.10387892156927
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2057,4.24309143569607
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2058,4.3716725642315
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2059,4.49035567998957
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2060,4.60025102720583
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2061,4.70223705132832
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2062,4.79753242655471
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2063,4.88660720869233
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2064,4.97011118802473
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2065,5.04836596642256
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2066,5.12179491873518
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2067,5.19085618677986
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2068,5.2563575946356
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2069,5.31899416729208
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","India",2070,5.37944185528545
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2023,0.00190612697131105
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2024,0.00871030847140006
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2025,0.0101146408748019
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2026,0.0119189467935515
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2027,0.0145591176781052
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2028,0.0197723657388287
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2029,0.0256851495390925
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2030,0.0426303662794423
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2031,0.0663884025953537
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2032,0.0835740586206335
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2033,0.106113077405414
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2034,0.135967227324353
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2035,0.175960787285802
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2036,0.226799762000471
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2037,0.286366923478593
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2038,0.360274911719065
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2039,0.44039446810191
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2040,0.530418482748605
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2041,0.597775769133629
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2042,0.712048461346471
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2043,0.840664224874385
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2044,0.980863210495867
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2045,1.12668917163983
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2046,1.27040963508399
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2047,1.40596315555076
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2048,1.52988367124866
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2049,1.66322856245367
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2050,1.7779230898952
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2051,1.87342156527481
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2052,1.96789055816811
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2053,2.0472364242292
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2054,2.11329633740299
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2055,2.16739518417247
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2056,2.21076898009714
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2057,2.24443624390382
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2058,2.26926505283593
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2059,2.28607292828104
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2060,2.29564662722358
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2061,2.29952039784022
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2062,2.29875779279674
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2063,2.29507841000928
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2064,2.2896311102204
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2065,2.28313182612141
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2066,2.27619727538247
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2067,2.26906921589491
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2068,2.26199086664948
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2069,2.25498419544357
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Japan",2070,2.2480841191078
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2023,0.000423553645626275
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2024,0.00146325469229483
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2025,0.00154182696889063
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2026,0.0021325741438736
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2027,0.00287533563074507
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2028,0.00467644081990783
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2029,0.00837674619010813
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2030,0.0159490615013104
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2031,0.0272924814136063
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2032,0.0338810911742598
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2033,0.0423518441782369
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2034,0.0533477729567575
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2035,0.0677112990569338
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2036,0.0863884775993964
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2037,0.108812933322847
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2038,0.13744633970687
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2039,0.173624704773288
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2040,0.219055054332531
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2041,0.276104202350222
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2042,0.344117513322833
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2043,0.423802885880432
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2044,0.521132141983289
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2045,0.6346619867705
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2046,0.747692353005344
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2047,0.865811357290884
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2048,0.980301239599632
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2049,1.08887034854319
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2050,1.19017403140647
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2051,1.28366509209477
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2052,1.37379657268211
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2053,1.45735367161596
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2054,1.53479998072341
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2055,1.60659541701168
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2056,1.67291685393911
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2057,1.73402792824577
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2058,1.78993108740083
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2059,1.84070653968182
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2060,1.88652714363011
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2061,1.9279877845538
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2062,1.9653249154238
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2063,1.99920715354821
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2064,2.02994773388443
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2065,2.05793484795431
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2066,2.08338726569766
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2067,2.10664823251803
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2068,2.12813534907945
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2069,2.14826578944076
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Mexico",2070,2.16737142514876
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2023,0.00236909778935202
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2024,0.00364421858452995
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2025,0.00505850287140074
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2026,0.00735392595444914
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2027,0.0111373809796428
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2028,0.0174951826314183
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2029,0.0272662598241864
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2030,0.0438054371728147
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2031,0.0721125356537348
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2032,0.0988098552391257
"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","Middle East",2033,0.134041580201157
