"t","Region","Scenario","Demand"
2024,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",4057.43055451893
2024,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",4057.43055451893
2024,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",3402.10529319818
2024,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",3402.23405695727
2024,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",3392.57674640228
2024,"South Korea","Ambitious-Baseline-High Range-Baseline-Baseline",3192.93764485548
2024,"South Korea","Ambitious-Baseline-Low Range-Baseline-Baseline",2915.56783887703
2024,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",3401.52641095813
2024,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",3379.00342617988
2024,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",3402.10529319818
2024,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",3402.10529319818
2024,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",6021.27505098899
2024,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",6021.53118075023
2024,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5997.69330134654
2024,"United Kingdom","Ambitious-Baseline-High Range-Baseline-Baseline",5960.06342804909
2024,"United Kingdom","Ambitious-Baseline-Low Range-Baseline-Baseline",5481.91447105686
2024,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",6019.49186514167
2024,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",6013.0754344691
2024,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",6021.27505098899
2024,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",6021.27505098899
2024,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",24852.3399897972
2024,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",24853.5172433053
2024,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24780.009400533
2024,"United States","Ambitious-Baseline-High Range-Baseline-Baseline",24533.2135815696
2024,"United States","Ambitious-Baseline-Low Range-Baseline-Baseline",22942.880469933
2024,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",24826.3242580582
2024,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",24800.9197768229
2024,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",24852.3399897972
2024,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",24852.3399897972
2025,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",3183.04600976787
2025,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",3183.09767101934
2025,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",3169.66727239312
2025,"ASEAN","Ambitious-Baseline-High Range-Baseline-Baseline",3190.52735047978
2025,"ASEAN","Ambitious-Baseline-Low Range-Baseline-Baseline",3047.80820901229
2025,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",3167.1835576689
2025,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",3178.94248053816
2025,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",3183.04600976787
2025,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",3183.04600976787
2025,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",3511.97899127595
2025,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",3512.00071867494
2025,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",3502.75747639319
2025,"Africa","Ambitious-Baseline-High Range-Baseline-Baseline",3589.0082603012
2025,"Africa","Ambitious-Baseline-Low Range-Baseline-Baseline",3358.00022988848
2025,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",3510.88508635441
2025,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",3499.48282911999
2025,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",3511.97899127595
2025,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",3511.97899127595
2025,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",2306.15618678189
2025,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",2305.8353523693
